timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 22:38:37.852,33,74,81,7,0.1402,0.1534,4.48,4.91,18.641,1.0945945945945945,0.013200000000000017,0.4299999999999997
2026-04-08 22:39:03.891,89,143,157,14,0.0365,0.0401,3.21,3.53,26.039,1.097902097902098,0.003599999999999999,0.31999999999999984
2026-04-08 22:39:25.114,50,87,95,8,0.071,0.0776,3.48,3.8,21.223,1.0919540229885059,0.006600000000000009,0.31999999999999984
2026-04-08 22:39:33.763,15,25,30,5,0.2381,0.2857,3.33,4.0,8.649,1.2,0.0476,0.6699999999999999
2026-04-08 22:40:09.016,101,220,242,22,0.0436,0.0479,4.36,4.79,35.253,1.1,0.004299999999999998,0.4299999999999997
2026-04-08 22:40:23.181,21,37,42,5,0.1762,0.2,3.52,4.0,14.165,1.135135135135135,0.023800000000000016,0.48
2026-04-08 22:40:41.076,25,51,56,5,0.17,0.1867,4.08,4.48,17.895,1.0980392156862746,0.016699999999999993,0.40000000000000036
2026-04-08 22:40:54.175,32,56,61,5,0.1129,0.123,3.5,3.81,13.099,1.0892857142857142,0.010099999999999998,0.31000000000000005
2026-04-08 22:41:12.808,72,111,122,11,0.0434,0.0477,3.08,3.39,18.633,1.0990990990990992,0.004299999999999998,0.31000000000000005
2026-04-08 22:41:22.808,19,38,43,5,0.2222,0.2515,4.0,4.53,10.0,1.131578947368421,0.029299999999999993,0.5300000000000002
2026-04-08 22:41:41.072,34,72,79,7,0.1283,0.1408,4.24,4.65,18.264,1.0972222222222223,0.012500000000000011,0.41000000000000014
2026-04-08 22:42:01.249,39,68,74,6,0.0918,0.0999,3.49,3.79,20.177,1.088235294117647,0.008099999999999996,0.2999999999999998
2026-04-08 22:42:14.394,11,22,27,5,0.4,0.4909,4.0,4.91,13.145,1.2272727272727273,0.09089999999999998,0.9100000000000001
2026-04-08 22:42:30.102,31,65,71,6,0.1398,0.1527,4.19,4.58,15.708,1.0923076923076922,0.012899999999999995,0.3899999999999997
2026-04-08 22:43:03.952,180,266,292,26,0.0165,0.0181,2.96,3.24,33.85,1.0977443609022557,0.0016000000000000007,0.28000000000000025
2026-04-08 22:43:20.748,23,54,59,5,0.2134,0.2332,4.7,5.13,16.796,1.0925925925925926,0.019799999999999984,0.4299999999999997
2026-04-08 22:43:35.904,20,36,41,5,0.1895,0.2158,3.6,4.1,15.156,1.1388888888888888,0.02629999999999999,0.49999999999999956
2026-04-08 22:43:55.025,36,69,75,6,0.1095,0.119,3.83,4.17,19.121,1.0869565217391304,0.009499999999999995,0.33999999999999986
2026-04-08 22:44:14.823,57,116,127,11,0.0727,0.0796,4.07,4.46,19.798,1.0948275862068966,0.006900000000000003,0.3899999999999997
2026-04-08 22:44:27.099,34,61,67,6,0.1087,0.1194,3.59,3.94,12.276,1.098360655737705,0.010700000000000001,0.3500000000000001
2026-04-08 22:44:35.828,19,38,43,5,0.2222,0.2515,4.0,4.53,8.729,1.131578947368421,0.029299999999999993,0.5300000000000002
2026-04-08 22:44:52.761,43,96,105,9,0.1063,0.1163,4.47,4.88,16.933,1.09375,0.009999999999999995,0.41000000000000014
2026-04-08 22:45:01.973,20,37,42,5,0.1947,0.2211,3.7,4.2,9.212,1.135135135135135,0.02639999999999998,0.5
2026-04-08 22:45:13.287,23,40,45,5,0.1581,0.1779,3.48,3.91,11.314,1.125,0.019800000000000012,0.43000000000000016
2026-04-08 22:45:28.060,28,53,58,5,0.1402,0.1534,3.79,4.14,14.773,1.0943396226415094,0.013200000000000017,0.34999999999999964
2026-04-08 22:46:02.444,122,233,256,23,0.0316,0.0347,3.82,4.2,34.384,1.0987124463519313,0.0030999999999999986,0.38000000000000034
2026-04-08 22:46:14.675,22,45,50,5,0.1948,0.2165,4.09,4.55,12.231,1.1111111111111112,0.021699999999999997,0.45999999999999996
2026-04-08 22:46:39.426,70,152,167,15,0.0629,0.0692,4.34,4.77,24.751,1.0986842105263157,0.0063,0.4299999999999997
2026-04-08 22:47:03.415,50,88,96,8,0.0718,0.0784,3.52,3.84,23.989,1.0909090909090908,0.006599999999999995,0.31999999999999984
2026-04-08 22:47:16.039,10,19,24,5,0.4222,0.5333,3.8,4.8,12.624,1.263157894736842,0.11109999999999998,1.0
2026-04-08 22:47:33.227,27,59,64,5,0.1681,0.1823,4.37,4.74,17.188,1.0847457627118644,0.01419999999999999,0.3700000000000001
2026-04-08 22:47:43.393,26,45,50,5,0.1385,0.1538,3.46,3.85,10.166,1.1111111111111112,0.01529999999999998,0.3900000000000001
2026-04-08 22:47:56.651,41,74,81,7,0.0902,0.0988,3.61,3.95,13.258,1.0945945945945945,0.008599999999999997,0.3400000000000003
2026-04-08 22:48:06.443,19,36,41,5,0.2105,0.2398,3.79,4.32,9.792,1.1388888888888888,0.02930000000000002,0.5300000000000002
2026-04-08 22:48:20.472,22,55,60,5,0.2381,0.2597,5.0,5.45,14.029,1.0909090909090908,0.02159999999999998,0.4500000000000002
2026-04-08 22:48:47.229,72,150,165,15,0.0587,0.0646,4.17,4.58,26.757,1.1,0.0059000000000000025,0.41000000000000014
2026-04-08 22:49:09.826,76,120,132,12,0.0421,0.0463,3.16,3.47,22.597,1.1,0.004200000000000002,0.31000000000000005
2026-04-08 22:49:17.980,6,11,15,4,0.7333,1.0,3.67,5.0,8.154,1.3636363636363635,0.26670000000000005,1.33
2026-04-08 22:49:54.353,620,1049,1153,104,0.0055,0.006,3.38,3.72,36.373,1.0991420400381315,0.0005000000000000004,0.3400000000000003
2026-04-08 22:50:16.730,59,106,116,10,0.062,0.0678,3.59,3.93,22.377,1.0943396226415094,0.0058,0.3400000000000003
2026-04-08 22:50:35.416,38,89,97,8,0.1266,0.138,4.68,5.11,18.686,1.0898876404494382,0.011400000000000021,0.4300000000000006
2026-04-08 22:50:51.433,23,39,44,5,0.1542,0.1739,3.39,3.83,16.017,1.1282051282051282,0.019699999999999995,0.43999999999999995
2026-04-08 22:51:01.800,21,38,43,5,0.181,0.2048,3.62,4.1,10.367,1.131578947368421,0.023800000000000016,0.47999999999999954
2026-04-08 22:51:12.790,23,44,49,5,0.1739,0.1937,3.83,4.26,10.99,1.1136363636363635,0.019800000000000012,0.4299999999999997
2026-04-08 22:51:27.979,31,52,57,5,0.1118,0.1226,3.35,3.68,15.189,1.0961538461538463,0.010800000000000004,0.33000000000000007
2026-04-08 22:51:44.566,16,38,43,5,0.3167,0.3583,4.75,5.38,16.587,1.131578947368421,0.041600000000000026,0.6299999999999999
2026-04-08 22:52:01.238,23,53,58,5,0.2095,0.2292,4.61,5.04,16.672,1.0943396226415094,0.019699999999999995,0.4299999999999997
2026-04-08 22:52:12.752,7,12,17,5,0.5714,0.8095,3.43,4.86,11.514,1.4166666666666667,0.23809999999999998,1.4300000000000002
2026-04-08 22:52:26.945,26,57,62,5,0.1754,0.1908,4.38,4.77,14.193,1.087719298245614,0.015399999999999997,0.3899999999999997
2026-04-08 22:52:43.738,38,77,84,7,0.1095,0.1195,4.05,4.42,16.793,1.0909090909090908,0.009999999999999995,0.3700000000000001
2026-04-08 22:52:55.104,22,39,44,5,0.1688,0.1905,3.55,4.0,11.366,1.1282051282051282,0.021699999999999997,0.4500000000000002
2026-04-08 22:53:07.775,25,44,49,5,0.1467,0.1633,3.52,3.92,12.671,1.1136363636363635,0.016600000000000004,0.3999999999999999
2026-04-08 22:53:45.296,170,323,355,32,0.0225,0.0247,3.8,4.18,37.521,1.0990712074303406,0.0022000000000000006,0.3799999999999999
2026-04-08 22:54:18.400,186,340,374,34,0.0198,0.0217,3.66,4.02,33.104,1.1,0.001899999999999999,0.35999999999999943
2026-04-08 22:54:38.021,58,108,118,10,0.0653,0.0714,3.72,4.07,19.621,1.0925925925925926,0.006100000000000008,0.3500000000000001
2026-04-08 22:54:49.323,14,28,33,5,0.3077,0.3626,4.0,4.71,11.302,1.1785714285714286,0.054900000000000004,0.71
2026-04-08 22:54:59.642,12,23,28,5,0.3485,0.4242,3.83,4.67,10.319,1.2173913043478262,0.07570000000000005,0.8399999999999999
2026-04-08 22:55:09.396,15,26,31,5,0.2476,0.2952,3.47,4.13,9.754,1.1923076923076923,0.04760000000000003,0.6599999999999997
2026-04-08 22:55:31.328,60,128,140,12,0.0723,0.0791,4.27,4.67,21.932,1.09375,0.0068000000000000005,0.40000000000000036
2026-04-08 22:55:41.899,22,44,49,5,0.1905,0.2121,4.0,4.45,10.571,1.1136363636363635,0.021600000000000008,0.4500000000000002
2026-04-08 22:56:07.329,88,160,176,16,0.0418,0.046,3.64,4.0,25.43,1.1,0.004200000000000002,0.3599999999999999
2026-04-08 22:56:25.228,33,78,85,7,0.1477,0.161,4.73,5.15,17.899,1.0897435897435896,0.013300000000000006,0.41999999999999993
2026-04-08 22:56:48.265,50,107,117,10,0.0873,0.0955,4.28,4.68,23.037,1.0934579439252337,0.008199999999999999,0.39999999999999947
2026-04-08 22:57:07.403,60,110,121,11,0.0621,0.0684,3.67,4.03,19.138,1.1,0.0063,0.3600000000000003
2026-04-08 22:57:26.230,54,113,124,11,0.079,0.0867,4.19,4.59,18.827,1.0973451327433628,0.0076999999999999985,0.39999999999999947
2026-04-08 22:57:36.007,24,44,49,5,0.1594,0.1775,3.67,4.08,9.777,1.1136363636363635,0.018100000000000005,0.41000000000000014
2026-04-08 22:57:50.142,38,75,82,7,0.1067,0.1166,3.95,4.32,14.135,1.0933333333333333,0.009899999999999992,0.3700000000000001
2026-04-08 22:57:58.751,11,21,26,5,0.3818,0.4727,3.82,4.73,8.609,1.2380952380952381,0.09090000000000004,0.9100000000000006
2026-04-08 22:58:34.461,244,391,430,39,0.0132,0.0145,3.2,3.52,35.71,1.0997442455242967,0.0013000000000000008,0.31999999999999984
2026-04-08 22:59:04.087,80,164,180,16,0.0519,0.057,4.1,4.5,29.626,1.0975609756097562,0.0051,0.40000000000000036
2026-04-08 22:59:19.619,22,50,55,5,0.2165,0.2381,4.55,5.0,15.532,1.1,0.021600000000000008,0.4500000000000002
2026-04-08 22:59:32.557,28,47,52,5,0.1243,0.1376,3.36,3.71,12.938,1.1063829787234043,0.013300000000000006,0.3500000000000001
2026-04-08 22:59:47.980,23,42,47,5,0.166,0.1858,3.65,4.09,15.423,1.119047619047619,0.019799999999999984,0.43999999999999995
2026-04-08 23:00:23.337,113,195,214,19,0.0308,0.0338,3.45,3.79,35.357,1.0974358974358975,0.0029999999999999957,0.33999999999999986
2026-04-08 23:00:34.657,18,38,43,5,0.2484,0.281,4.22,4.78,11.32,1.131578947368421,0.03260000000000002,0.5600000000000005
2026-04-08 23:00:46.403,21,42,47,5,0.2,0.2238,4.0,4.48,11.746,1.119047619047619,0.023799999999999988,0.4800000000000004
2026-04-08 23:01:02.980,37,72,79,7,0.1081,0.1186,3.89,4.27,16.577,1.0972222222222223,0.010499999999999995,0.37999999999999945
2026-04-08 23:01:17.635,41,81,89,8,0.0988,0.1085,3.95,4.34,14.655,1.0987654320987654,0.0097,0.3899999999999997
2026-04-08 23:01:40.419,51,97,106,9,0.0761,0.0831,3.8,4.16,22.784,1.092783505154639,0.006999999999999992,0.3600000000000003
2026-04-08 23:02:00.295,34,71,78,7,0.1266,0.139,4.18,4.59,19.876,1.0985915492957747,0.012400000000000022,0.41000000000000014
2026-04-08 23:02:23.283,54,104,114,10,0.0727,0.0797,3.85,4.22,22.988,1.0961538461538463,0.006999999999999992,0.36999999999999966
2026-04-08 23:02:38.910,25,43,48,5,0.1433,0.16,3.44,3.84,15.627,1.1162790697674418,0.016699999999999993,0.3999999999999999
2026-04-08 23:03:00.484,32,60,66,6,0.121,0.1331,3.75,4.12,21.574,1.1,0.0121,0.3700000000000001
2026-04-08 23:03:10.914,24,40,45,5,0.1449,0.163,3.33,3.75,10.43,1.125,0.018100000000000005,0.41999999999999993
2026-04-08 23:03:31.135,62,124,136,12,0.0656,0.0719,4.0,4.39,20.221,1.096774193548387,0.0063,0.3899999999999997
2026-04-08 23:04:07.484,156,254,279,25,0.021,0.0231,3.26,3.58,36.349,1.0984251968503937,0.0020999999999999977,0.3200000000000003
2026-04-08 23:04:27.793,38,75,82,7,0.1067,0.1166,3.95,4.32,20.309,1.0933333333333333,0.009899999999999992,0.3700000000000001
2026-04-08 23:04:46.092,22,39,44,5,0.1688,0.1905,3.55,4.0,18.299,1.1282051282051282,0.021699999999999997,0.4500000000000002
2026-04-08 23:05:00.049,19,36,41,5,0.2105,0.2398,3.79,4.32,13.957,1.1388888888888888,0.02930000000000002,0.5300000000000002
2026-04-08 23:05:13.821,27,48,53,5,0.1368,0.151,3.56,3.93,13.772,1.1041666666666667,0.01419999999999999,0.3700000000000001
2026-04-08 23:05:20.425,13,24,29,5,0.3077,0.3718,3.69,4.46,6.604,1.2083333333333333,0.06410000000000005,0.77
2026-04-08 23:05:34.234,55,101,111,10,0.068,0.0747,3.67,4.04,13.809,1.099009900990099,0.006699999999999998,0.3700000000000001
2026-04-08 23:05:57.918,38,84,92,8,0.1195,0.1309,4.42,4.84,23.684,1.0952380952380953,0.011399999999999993,0.41999999999999993
2026-04-08 23:06:14.612,16,26,31,5,0.2167,0.2583,3.25,3.88,16.694,1.1923076923076923,0.04159999999999997,0.6299999999999999
2026-04-08 23:06:29.968,20,33,38,5,0.1737,0.2,3.3,3.8,15.356,1.1515151515151516,0.026300000000000018,0.5
2026-04-08 23:06:49.395,34,75,82,7,0.1337,0.1462,4.41,4.82,19.427,1.0933333333333333,0.012499999999999983,0.41000000000000014
2026-04-08 23:07:09.226,49,103,113,10,0.0876,0.0961,4.2,4.61,19.831,1.0970873786407767,0.008500000000000008,0.41000000000000014
2026-04-08 23:07:33.981,54,115,126,11,0.0804,0.0881,4.26,4.67,24.755,1.0956521739130434,0.0076999999999999985,0.41000000000000014
2026-04-08 23:07:52.750,23,42,47,5,0.166,0.1858,3.65,4.09,18.769,1.119047619047619,0.019799999999999984,0.43999999999999995
2026-04-08 23:08:20.721,77,143,157,14,0.0489,0.0537,3.71,4.08,27.971,1.097902097902098,0.004799999999999999,0.3700000000000001
2026-04-08 23:08:45.601,69,125,137,12,0.0533,0.0584,3.62,3.97,24.88,1.096,0.0051,0.3500000000000001
2026-04-08 23:09:16.446,122,216,237,21,0.0293,0.0321,3.54,3.89,30.845,1.0972222222222223,0.002799999999999997,0.3500000000000001
2026-04-08 23:09:33.933,28,49,54,5,0.1296,0.1429,3.5,3.86,17.487,1.1020408163265305,0.013300000000000006,0.3599999999999999
2026-04-08 23:09:54.458,51,95,104,9,0.0745,0.0816,3.73,4.08,20.525,1.0947368421052632,0.007100000000000009,0.3500000000000001
2026-04-08 23:10:21.722,99,156,171,15,0.0322,0.0353,3.15,3.45,27.264,1.0961538461538463,0.0030999999999999986,0.30000000000000027
2026-04-08 23:10:57.410,136,256,281,25,0.0279,0.0306,3.76,4.13,35.688,1.09765625,0.0026999999999999975,0.3700000000000001
2026-04-08 23:11:14.450,30,56,61,5,0.1287,0.1402,3.73,4.07,17.04,1.0892857142857142,0.011499999999999982,0.3400000000000003
2026-04-08 23:11:33.606,34,67,73,6,0.1194,0.1301,3.94,4.29,19.156,1.0895522388059702,0.010699999999999987,0.3500000000000001
2026-04-08 23:11:46.365,29,53,58,5,0.1305,0.1429,3.66,4.0,12.759,1.0943396226415094,0.012399999999999994,0.33999999999999986
2026-04-08 23:12:07.568,45,97,106,9,0.098,0.1071,4.31,4.71,21.203,1.092783505154639,0.009099999999999997,0.40000000000000036
2026-04-08 23:12:22.786,23,40,45,5,0.1581,0.1779,3.48,3.91,15.218,1.125,0.019800000000000012,0.43000000000000016
2026-04-08 23:12:41.807,44,89,97,8,0.0941,0.1025,4.05,4.41,19.021,1.0898876404494382,0.00839999999999999,0.3600000000000003
2026-04-08 23:12:58.651,18,31,36,5,0.2026,0.2353,3.44,4.0,16.844,1.1612903225806452,0.03270000000000001,0.56
2026-04-08 23:13:11.753,19,39,44,5,0.2281,0.2573,4.11,4.63,13.102,1.1282051282051282,0.029199999999999976,0.5199999999999996
2026-04-08 23:13:27.787,30,53,58,5,0.1218,0.1333,3.53,3.87,16.034,1.0943396226415094,0.011499999999999996,0.3400000000000003
2026-04-08 23:14:03.763,126,232,255,23,0.0295,0.0324,3.68,4.05,35.976,1.0991379310344827,0.0029,0.36999999999999966
2026-04-08 23:14:29.729,58,145,159,14,0.0877,0.0962,5.0,5.48,25.966,1.096551724137931,0.008499999999999994,0.4800000000000004
2026-04-08 23:14:49.452,35,67,73,6,0.1126,0.1227,3.83,4.17,19.723,1.0895522388059702,0.010099999999999998,0.33999999999999986
2026-04-08 23:15:13.606,54,112,123,11,0.0783,0.086,4.15,4.56,24.154,1.0982142857142858,0.0076999999999999985,0.40999999999999925
2026-04-08 23:15:40.289,82,174,191,17,0.0524,0.0575,4.24,4.66,26.683,1.0977011494252873,0.0051,0.41999999999999993
2026-04-08 23:15:53.197,31,61,67,6,0.1312,0.1441,3.94,4.32,12.908,1.098360655737705,0.012899999999999995,0.38000000000000034
2026-04-08 23:16:10.019,48,78,85,7,0.0691,0.0754,3.25,3.54,16.822,1.0897435897435896,0.0063,0.29000000000000004
2026-04-08 23:16:48.562,188,310,341,31,0.0176,0.0194,3.3,3.63,38.543,1.1,0.0017999999999999995,0.33000000000000007
2026-04-08 23:17:26.572,133,233,256,23,0.0265,0.0292,3.5,3.85,38.01,1.0987124463519313,0.002700000000000001,0.3500000000000001
2026-04-08 23:17:43.116,40,80,88,8,0.1026,0.1128,4.0,4.4,16.544,1.1,0.0102,0.40000000000000036
2026-04-08 23:18:05.164,39,86,94,8,0.1161,0.1269,4.41,4.82,22.048,1.0930232558139534,0.010800000000000018,0.41000000000000014
2026-04-08 23:18:32.665,94,167,183,16,0.0382,0.0419,3.55,3.89,27.501,1.095808383233533,0.003700000000000002,0.3400000000000003
2026-04-08 23:18:49.094,35,59,64,5,0.0992,0.1076,3.37,3.66,16.429,1.0847457627118644,0.008400000000000005,0.29000000000000004
2026-04-08 23:19:00.680,11,21,26,5,0.3818,0.4727,3.82,4.73,11.586,1.2380952380952381,0.09090000000000004,0.9100000000000006
2026-04-08 23:19:28.474,87,150,165,15,0.0401,0.0441,3.45,3.79,27.794,1.1,0.0040000000000000036,0.33999999999999986
2026-04-08 23:19:46.109,16,28,33,5,0.2333,0.275,3.5,4.12,17.635,1.1785714285714286,0.041700000000000015,0.6200000000000001
2026-04-08 23:20:02.165,26,48,53,5,0.1477,0.1631,3.69,4.08,16.056,1.1041666666666667,0.015399999999999997,0.3900000000000001
2026-04-08 23:20:14.264,19,42,47,5,0.2456,0.2749,4.42,4.95,12.099,1.119047619047619,0.029299999999999965,0.5300000000000002
2026-04-08 23:20:40.008,75,153,168,15,0.0551,0.0605,4.08,4.48,25.744,1.0980392156862746,0.005399999999999995,0.40000000000000036
