timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 12:51:34.705,17,19,24,5,0.1397,0.1765,2.24,2.82,5.363,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 12:51:52.642,13,14,19,5,0.1795,0.2436,2.15,2.92,17.937,1.3571428571428572,0.06410000000000002,0.77
2026-04-08 12:51:59.885,19,22,27,5,0.1287,0.1579,2.32,2.84,7.243,1.2272727272727273,0.029200000000000004,0.52
2026-04-08 12:52:05.371,17,19,24,5,0.1397,0.1765,2.24,2.82,5.486,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 12:52:25.911,12,12,17,5,0.1818,0.2576,2.0,2.83,20.54,1.4166666666666667,0.0758,0.8300000000000001
2026-04-08 12:52:37.417,23,27,32,5,0.1067,0.1265,2.35,2.78,11.506,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 12:52:44.478,22,25,30,5,0.1082,0.1299,2.27,2.73,7.061,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 12:53:13.915,17,19,24,5,0.1397,0.1765,2.24,2.82,29.437,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 12:53:19.750,20,22,27,5,0.1158,0.1421,2.2,2.7,5.835,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 12:53:49.712,16,17,22,5,0.1417,0.1833,2.12,2.75,29.962,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 12:53:57.203,26,30,35,5,0.0923,0.1077,2.31,2.69,7.491,1.1666666666666667,0.015400000000000011,0.3799999999999999
2026-04-08 12:54:26.764,26,30,35,5,0.0923,0.1077,2.31,2.69,29.561,1.1666666666666667,0.015400000000000011,0.3799999999999999
2026-04-08 12:54:32.960,19,21,26,5,0.1228,0.152,2.21,2.74,6.196,1.2380952380952381,0.02919999999999999,0.5300000000000002
2026-04-08 12:55:02.865,19,21,26,5,0.1228,0.152,2.21,2.74,29.905,1.2380952380952381,0.02919999999999999,0.5300000000000002
2026-04-08 12:55:08.954,14,15,20,5,0.1648,0.2198,2.14,2.86,6.089,1.3333333333333333,0.05499999999999999,0.7199999999999998
2026-04-08 12:55:39.066,17,19,24,5,0.1397,0.1765,2.24,2.82,30.112,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 12:55:47.870,21,22,27,5,0.1048,0.1286,2.1,2.57,8.804,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 12:56:15.673,25,29,34,5,0.0967,0.1133,2.32,2.72,27.803,1.1724137931034482,0.016600000000000004,0.40000000000000036
2026-04-08 12:56:23.717,23,27,32,5,0.1067,0.1265,2.35,2.78,8.044,1.1851851851851851,0.019799999999999998,0.4299999999999997
2026-04-08 12:56:50.959,19,20,25,5,0.117,0.1462,2.11,2.63,27.242,1.25,0.02919999999999999,0.52
2026-04-08 12:56:56.818,17,19,24,5,0.1397,0.1765,2.24,2.82,5.859,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 12:57:25.207,11,11,16,5,0.2,0.2909,2.0,2.91,28.389,1.4545454545454546,0.09089999999999998,0.9100000000000001
