timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 22:20:54.224,19,19,24,5,0.1111,0.1404,2.0,2.53,14.14,1.263157894736842,0.029299999999999993,0.5299999999999998
2026-04-08 22:21:05.528,22,23,28,5,0.0996,0.1212,2.09,2.55,11.304,1.2173913043478262,0.021600000000000008,0.45999999999999996
2026-04-08 22:21:15.471,24,25,30,5,0.0906,0.1087,2.08,2.5,9.943,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 22:21:26.466,20,21,26,5,0.1105,0.1368,2.1,2.6,10.995,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:21:38.257,30,33,38,5,0.0759,0.0874,2.2,2.53,11.791,1.1515151515151516,0.01150000000000001,0.3299999999999996
2026-04-08 22:21:51.307,18,19,24,5,0.1242,0.1569,2.11,2.67,13.05,1.263157894736842,0.03270000000000001,0.56
2026-04-08 22:22:01.786,20,21,26,5,0.1105,0.1368,2.1,2.6,10.479,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:22:11.506,32,36,41,5,0.0726,0.0827,2.25,2.56,9.72,1.1388888888888888,0.010099999999999998,0.31000000000000005
2026-04-08 22:22:21.211,29,32,37,5,0.0788,0.0911,2.21,2.55,9.705,1.15625,0.012300000000000005,0.33999999999999986
2026-04-08 22:22:29.406,23,25,30,5,0.0988,0.1186,2.17,2.61,8.195,1.2,0.019799999999999998,0.43999999999999995
2026-04-08 22:22:37.591,20,21,26,5,0.1105,0.1368,2.1,2.6,8.185,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:22:51.251,24,26,31,5,0.0942,0.1123,2.17,2.58,13.66,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:23:02.156,21,23,28,5,0.1095,0.1333,2.19,2.67,10.905,1.2173913043478262,0.0238,0.48
2026-04-08 22:23:12.491,19,21,26,5,0.1228,0.152,2.21,2.74,10.335,1.2380952380952381,0.02919999999999999,0.5300000000000002
2026-04-08 22:23:25.455,21,23,28,5,0.1095,0.1333,2.19,2.67,12.964,1.2173913043478262,0.0238,0.48
2026-04-08 22:23:36.352,26,29,34,5,0.0892,0.1046,2.23,2.62,10.897,1.1724137931034482,0.015399999999999997,0.3900000000000001
2026-04-08 22:23:49.529,24,26,31,5,0.0942,0.1123,2.17,2.58,13.177,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:24:02.361,21,23,28,5,0.1095,0.1333,2.19,2.67,12.832,1.2173913043478262,0.0238,0.48
2026-04-08 22:24:14.480,23,25,30,5,0.0988,0.1186,2.17,2.61,12.119,1.2,0.019799999999999998,0.43999999999999995
2026-04-08 22:24:24.537,29,32,37,5,0.0788,0.0911,2.21,2.55,10.057,1.15625,0.012300000000000005,0.33999999999999986
2026-04-08 22:24:34.846,25,28,33,5,0.0933,0.11,2.24,2.64,10.309,1.1785714285714286,0.016700000000000007,0.3999999999999999
2026-04-08 22:24:45.282,26,28,33,5,0.0862,0.1015,2.15,2.54,10.436,1.1785714285714286,0.015300000000000008,0.3900000000000001
2026-04-08 22:24:53.625,20,21,26,5,0.1105,0.1368,2.1,2.6,8.343,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:25:02.287,20,22,27,5,0.1158,0.1421,2.2,2.7,8.662,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 22:25:13.832,25,27,32,5,0.09,0.1067,2.16,2.56,11.545,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:25:25.389,17,17,22,5,0.125,0.1618,2.0,2.59,11.557,1.2941176470588236,0.0368,0.5899999999999999
2026-04-08 22:25:34.218,24,26,31,5,0.0942,0.1123,2.17,2.58,8.829,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:25:44.149,26,28,33,5,0.0862,0.1015,2.15,2.54,9.931,1.1785714285714286,0.015300000000000008,0.3900000000000001
2026-04-08 22:25:58.408,25,27,32,5,0.09,0.1067,2.16,2.56,14.259,1.1851851851851851,0.016700000000000007,0.3999999999999999
2026-04-08 22:26:11.433,21,22,27,5,0.1048,0.1286,2.1,2.57,13.025,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 22:26:26.329,26,29,34,5,0.0892,0.1046,2.23,2.62,14.896,1.1724137931034482,0.015399999999999997,0.3900000000000001
2026-04-08 22:26:41.193,19,21,26,5,0.1228,0.152,2.21,2.74,14.864,1.2380952380952381,0.02919999999999999,0.5300000000000002
2026-04-08 22:26:54.432,22,24,29,5,0.1039,0.1255,2.18,2.64,13.239,1.2083333333333333,0.021599999999999994,0.45999999999999996
